"Station Name","MAC Address","Org Name","Start Date","Start Time Zone","End Date","End Time Zone","Transaction Date (Pacific Time)","Total Duration (hh:mm:ss)","Charging Time (hh:mm:ss)","Energy (kWh)","GHG Savings (kg)","Gasoline Savings (gallons)","Port Type","Port Number","Plug Type","EVSE ID","Address 1","Address 2",City,State/Province,"Postal Code",Country,Latitude,Longitude,Currency,Fee,"Ended By","Plug In Event Id","Driver Postal Code","User ID","Start SOC","End SOC",County,"System S/N","Model Number"
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-09 14:29:51",PDT,"2020-03-09 14:30:18",PDT,"2020-03-09 14:30:59",00:00:27,00:00:00,0.000,0.000,0.000,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,0.000,"Plug Out at Vehicle",6487,94041,2376631,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-09 06:54:08",PDT,"2020-03-09 13:56:47",PDT,"2020-03-09 13:58:06",07:02:42,07:02:31,41.214,17.310,5.172,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,4.120,Customer,6486,95014,413209,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-09 07:16:31",PDT,"2020-03-09 13:31:11",PDT,"2020-03-09 13:31:54",06:14:39,01:40:06,5.340,2.243,0.670,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,0.530,"Plug Out at Vehicle",4856,95691,202149,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-09 07:42:20",PDT,"2020-03-09 12:05:41",PDT,"2020-03-09 12:06:43",04:23:21,03:52:43,23.274,9.775,2.921,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,2.330,"Plug Out at Vehicle",6152,94526,3339191,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-09 06:21:05",PDT,"2020-03-09 11:42:28",PDT,"2020-03-09 11:44:06",05:21:23,02:44:26,8.370,3.515,1.050,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,0.840,"Plug Out at Vehicle",6485,95037,21551071,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-09 07:36:15",PDT,"2020-03-09 11:38:34",PDT,"2020-03-09 11:39:18",04:02:19,03:13:15,19.401,8.148,2.435,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.940,"Plug Out at Vehicle",4857,94555,2262741,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-09 07:06:17",PDT,"2020-03-09 09:19:02",PDT,"2020-03-09 09:19:45",02:12:45,02:08:40,6.297,2.645,0.790,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.630,"Plug Out at Vehicle",6151,94903,357265,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-08 19:20:04",PDT,"2020-03-09 01:05:20",PDT,"2020-03-09 01:07:09",05:45:16,03:04:27,11.300,4.746,1.418,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,1.130,"Plug Out at Vehicle",6484,95129,826091,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-07 22:01:20",PST,"2020-03-08 05:55:11",PDT,"2020-03-08 05:56:04",06:53:49,03:15:54,18.084,7.595,2.270,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.810,"Plug Out at Vehicle",4855,94541,19775251,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-07 16:57:33",PST,"2020-03-07 19:11:18",PST,"2020-03-07 19:12:02",02:13:49,02:13:31,6.879,2.889,0.863,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,0.690,"Plug Out at Vehicle",6483,94063,575471,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-07 05:51:24",PST,"2020-03-07 14:01:10",PST,"2020-03-07 14:01:53",08:09:44,08:09:30,48.703,20.455,6.112,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,4.870,"Plug Out at Vehicle",6482,94610,4321501,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-07 02:33:11",PST,"2020-03-07 05:57:59",PST,"2020-03-07 05:58:42",03:24:50,03:24:38,20.598,8.651,2.585,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,2.060,"Plug Out at Vehicle",4854,94541,19775251,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-06 22:01:10",PST,"2020-03-07 02:26:36",PST,"2020-03-07 02:27:18",04:25:25,03:26:47,20.622,8.661,2.588,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,2.060,"Plug Out at Vehicle",6150,94541,19775251,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-06 15:24:53",PST,"2020-03-07 00:44:09",PST,"2020-03-07 00:45:41",09:19:16,03:25:38,20.703,8.695,2.598,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,2.070,"Plug Out at Vehicle",4853,94131,21299731,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-06 16:09:34",PST,"2020-03-06 18:07:57",PST,"2020-03-06 18:08:42",01:58:23,01:43:05,9.600,4.032,1.205,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.960,"Plug Out at Vehicle",6149,94305,21608381,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-06 15:54:51",PST,"2020-03-06 17:34:49",PST,"2020-03-06 17:36:17",01:40:01,01:39:42,5.218,2.192,0.655,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.520,"Plug Out at Vehicle",6148,94303,635187,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-06 14:23:56",PST,"2020-03-06 17:12:37",PST,"2020-03-06 17:13:27",02:48:41,02:18:32,13.625,5.723,1.710,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,1.360,"Plug Out at Vehicle",6481,94025,19829421,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-06 13:34:12",PST,"2020-03-06 17:10:03",PST,"2020-03-06 17:10:47",03:35:51,02:47:26,10.154,4.265,1.274,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,1.020,"Plug Out at Vehicle",6480,95129,826091,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-06 14:22:41",PST,"2020-03-06 17:08:24",PST,"2020-03-06 17:09:06",02:45:42,02:45:36,16.670,7.001,2.092,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.670,"Plug Out at Vehicle",4852,95124,3744321,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-06 14:33:47",PST,"2020-03-06 16:00:34",PST,"2020-03-06 16:02:24",01:26:51,01:26:26,8.689,3.649,1.090,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.870,"Plug Out at Vehicle",1583534022,95120,320881,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-06 12:35:28",PST,"2020-03-06 15:49:08",PST,"2020-03-06 15:49:51",03:13:40,02:16:23,11.854,4.979,1.488,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,1.190,"Plug Out at Vehicle",6147,95120,313559,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-06 10:42:47",PST,"2020-03-06 15:14:02",PST,"2020-03-06 15:14:45",04:31:15,04:05:17,13.087,5.497,1.642,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.310,"Plug Out at Vehicle",1583520163,94568,1300891,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-06 08:56:51",PST,"2020-03-06 14:16:35",PST,"2020-03-06 14:17:37",05:19:44,05:19:32,31.457,13.212,3.948,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,3.150,"Plug Out at Vehicle",6479,94025,19829421,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-06 09:16:19",PST,"2020-03-06 13:40:46",PST,"2020-03-06 13:42:27",04:24:26,04:24:11,26.203,11.005,3.288,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,2.620,"Plug Out at Vehicle",6146,94304,2052611,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-06 08:03:47",PST,"2020-03-06 12:37:05",PST,"2020-03-06 12:38:44",04:33:18,04:03:58,12.224,5.134,1.534,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.220,"Plug Out at Vehicle",4851,94552,394659,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-06 08:35:25",PST,"2020-03-06 12:36:37",PST,"2020-03-06 12:37:20",04:01:11,04:01:02,23.470,9.857,2.946,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,2.350,"Plug Out at Vehicle",6478,94070,519621,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-06 08:02:31",PST,"2020-03-06 12:17:17",PST,"2020-03-06 12:18:03",04:14:46,03:56:04,23.738,9.970,2.979,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,2.370,"Plug Out at Vehicle",6144,95129,4843221,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-06 07:46:08",PST,"2020-03-06 10:39:09",PST,"2020-03-06 10:40:41",02:53:01,01:48:41,10.094,4.240,1.267,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.010,"Plug Out at Vehicle",4850,94403,3938251,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-06 09:13:22",PST,"2020-03-06 09:13:47",PST,"2020-03-06 09:15:30",00:00:25,00:00:00,0.000,0.000,0.000,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.000,"Plug Out at Vehicle",6145,95120,854104,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-06 07:18:29",PST,"2020-03-06 08:51:55",PST,"2020-03-06 08:52:38",01:33:25,01:33:12,9.133,3.836,1.146,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,0.910,"Plug Out at Vehicle",6477,94110,1651731,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-06 07:49:22",PST,"2020-03-06 08:47:52",PST,"2020-03-06 08:48:37",00:58:34,00:58:21,5.576,2.342,0.700,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.560,"Plug Out at Vehicle",6143,94025,4214191,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-05 22:01:40",PST,"2020-03-06 05:59:35",PST,"2020-03-06 06:00:16",07:57:59,05:40:07,28.065,11.787,3.522,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,2.810,"Plug Out at Vehicle",4849,94541,19775251,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-05 14:38:05",PST,"2020-03-05 19:37:09",PST,"2020-03-05 19:38:05",04:59:06,04:58:52,29.969,12.587,3.761,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,3.000,"Plug Out at Vehicle",4848,94304,2052611,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-05 16:41:56",PST,"2020-03-05 18:14:41",PST,"2020-03-05 18:15:27",01:32:48,01:32:33,4.735,1.989,0.594,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.470,Customer,6142,94306,6980,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-05 14:47:05",PST,"2020-03-05 17:22:20",PST,"2020-03-05 17:23:07",02:35:14,02:35:07,13.554,5.693,1.701,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,1.360,"Plug Out at Vehicle",1583448419,95120,320881,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-05 14:38:16",PST,"2020-03-05 17:18:57",PST,"2020-03-05 17:19:40",02:40:45,02:38:15,15.666,6.580,1.966,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,1.430,"Plug Out at Vehicle",6476,94618,3055821,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-05 13:32:23",PST,"2020-03-05 16:59:35",PST,"2020-03-05 17:02:22",03:27:12,01:27:45,8.234,3.458,1.033,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,0.820,Customer,6474,94025,4214191,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-05 14:12:40",PST,"2020-03-05 16:57:44",PST,"2020-03-05 16:58:45",02:45:04,02:39:42,15.995,6.718,2.007,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.600,"Plug Out at Vehicle",1583446357,94526,3339191,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-05 13:20:36",PST,"2020-03-05 16:12:57",PST,"2020-03-05 16:14:16",02:52:17,02:52:00,9.344,3.924,1.173,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.930,"Plug Out at Vehicle",1583443228,94610,3121071,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-05 06:55:26",PST,"2020-03-05 14:29:40",PST,"2020-03-05 14:30:47",07:34:14,07:08:02,41.857,17.580,5.253,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,4.190,Customer,6472,95014,413209,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-05 12:12:25",PST,"2020-03-05 13:26:38",PST,"2020-03-05 13:28:33",01:14:18,01:13:53,7.361,3.092,0.924,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,0.740,"Plug Out at Vehicle",4847,94526,3339191,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-05 07:43:46",PST,"2020-03-05 13:26:28",PST,"2020-03-05 13:27:37",05:42:42,04:03:41,12.357,5.190,1.551,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.240,"Plug Out at Vehicle",4845,94552,394659,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-05 08:48:53",PST,"2020-03-05 13:11:09",PST,"2020-03-05 13:11:54",04:22:16,04:21:40,26.374,11.077,3.310,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,2.640,"Plug Out at Vehicle",6473,94536,478297,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-05 08:21:36",PST,"2020-03-05 11:31:18",PST,"2020-03-05 11:32:27",03:09:46,03:09:34,14.533,6.104,1.824,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,1.450,"Plug Out at Vehicle",6141,95129,826091,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-05 08:05:42",PST,"2020-03-05 11:26:14",PST,"2020-03-05 11:27:00",03:20:32,01:53:06,10.571,4.440,1.327,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.060,"Plug Out at Vehicle",4846,94403,3938251,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-05 06:13:11",PST,"2020-03-05 11:04:46",PST,"2020-03-05 11:06:04",04:51:35,02:49:19,8.907,3.741,1.118,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.890,"Plug Out at Vehicle",6140,95037,21551071,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-05 06:12:53",PST,"2020-03-05 08:41:49",PST,"2020-03-05 08:42:33",02:28:55,02:10:32,6.409,2.692,0.804,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,0.640,"Plug Out at Vehicle",6471,94903,357265,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-04 22:01:10",PST,"2020-03-05 06:03:20",PST,"2020-03-05 06:04:02",08:02:10,06:28:19,38.960,16.363,4.889,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,3.900,"Plug Out at Vehicle",6139,94541,19775251,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-04 18:22:45",PST,"2020-03-04 21:24:30",PST,"2020-03-04 21:26:05",03:01:45,01:52:31,5.968,2.507,0.749,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,0.600,"Plug Out at Vehicle",6470,94062,709883,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-04 13:42:39",PST,"2020-03-04 21:13:52",PST,"2020-03-04 21:14:33",07:31:13,05:55:09,35.557,14.934,4.462,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,3.560,"Plug Out at Vehicle",4844,94610,4321501,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-04 08:23:21",PST,"2020-03-04 17:35:49",PST,"2020-03-04 17:36:43",09:12:28,05:20:50,32.014,13.446,4.018,"Level 2",1,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,3.200,"Plug Out at Vehicle",6137,94526,3339191,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-04 14:45:36",PST,"2020-03-04 17:30:01",PST,"2020-03-04 17:30:44",02:44:25,02:36:13,9.598,4.031,1.205,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,0.960,"Plug Out at Vehicle",6469,95129,826091,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-04 12:51:18",PST,"2020-03-04 17:23:51",PST,"2020-03-04 17:24:34",04:32:33,04:26:09,26.375,11.078,3.310,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,2.640,"Plug Out at Vehicle",6468,95124,3744321,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-04 12:03:34",PST,"2020-03-04 16:00:07",PST,"2020-03-04 16:02:17",03:56:33,02:33:47,8.801,3.696,1.105,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.880,"Plug Out at Vehicle",6138,94306,185231,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-04 11:32:06",PST,"2020-03-04 15:33:59",PST,"2020-03-04 15:34:51",04:01:53,03:13:09,13.712,5.759,1.721,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.370,"Plug Out at Vehicle",1583350320,95120,320881,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-04 10:17:34",PST,"2020-03-04 14:38:07",PST,"2020-03-04 14:39:52",04:20:32,03:57:14,12.384,5.201,1.554,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,1.240,"Plug Out at Vehicle",1583345847,94568,1300891,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-04 11:22:03",PST,"2020-03-04 12:56:09",PST,"2020-03-04 12:58:28",01:34:05,01:21:19,3.884,1.631,0.487,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,0.390,"Plug Out at Vehicle",4843,94306,1562851,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 2",0024:B100:0002:166F,"SLAC - Stanford","2020-03-04 06:49:59",PST,"2020-03-04 11:49:07",PST,"2020-03-04 11:50:57",04:59:07,02:51:06,8.778,3.687,1.102,"Level 2",2,J1772,113177,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420021,-122.204056,USD,0.880,"Plug Out at Vehicle",6136,95037,21551071,,,"San Mateo County",143541006391,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-04 06:40:15",PST,"2020-03-04 11:49:00",PST,"2020-03-04 11:50:06",05:08:47,05:08:35,30.127,12.653,3.781,"Level 2",1,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,3.010,Customer,6466,95014,413209,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-04 08:22:57",PST,"2020-03-04 11:20:52",PST,"2020-03-04 11:22:13",02:57:54,01:30:33,8.316,3.493,1.044,"Level 2",1,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,0.830,"Plug Out at Vehicle",4842,94403,3938251,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-04 07:30:42",PST,"2020-03-04 11:19:44",PST,"2020-03-04 11:20:27",03:49:02,03:14:38,17.596,7.391,2.208,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,1.760,"Plug Out at Vehicle",4841,95120,313559,,,"San Mateo County",143741006697,CT4020-HD
"SLAC / SUSB CHARGER 3",0024:B100:0002:1777,"SLAC - Stanford","2020-03-04 07:11:06",PST,"2020-03-04 10:11:29",PST,"2020-03-04 10:14:06",03:00:27,02:08:25,6.305,2.648,0.791,"Level 2",2,J1772,112413,"Loop Rd",,"Portola Valley",California,94028,"United States",37.420052,-122.203835,USD,0.630,"Plug Out at Vehicle",6467,94903,357265,,,"San Mateo County",143741006695,CT4020-HD-GW
"SLAC / SUSB CHARGER 1",0024:B100:0002:423E,"SLAC - Stanford","2020-03-03 21:58:58",PST,"2020-03-04 06:02:34",PST,"2020-03-04 06:03:33",08:03:36,05:00:38,30.100,12.642,3.778,"Level 2",2,J1772,113189,"Loop Rd",,"Menlo Park",California,94025,"United States",37.419960,-122.204262,USD,3.010,"Plug Out at Vehicle",4840,94541,19775251,,,"San Mateo County",143741006697,CT4020-HD
